8	1705	5055
6	1086	5050
19	244	5043
6	238	5040
137	143	5040
6	47	5037
6	168	5035
138	464	5035
8	1972	5032
3	39	5029
14	365	5028
8	65	5025
618	659	5020
8	477	5016
2	213	5016
19	239	5011
16	1276	5008
19	1035	5004
244	641	5004
143	364	5001
41	535	4996
4	1131	4995
35	320	4993
13	2012	4991
2	921	4973
27	37	4965
2	419	4964
12	118	4962
2	362	4961
141	692	4961
33	201	4959
3	484	4959
23	66	4957
981	2001	4956
24	844	4956
145	239	4952
2	452	4946
8	1642	4945
8	925	4942
143	1360	4942
2	1754	4940
10	881	4940
12	1317	4939
8	692	4939
3	276	4937
163	1269	4936
50	173	4934
2	2431	4929
56	253	4902
12	1261	4898
12	220	4896
77	844	4896
10	487	4895
179	774	4895
2	741	4894
449	1398	4893
3	482	4892
2	975	4890
27	1324	4889
26	113	4884
16	1073	4883
8	44	4881
19	40	4868
12	1549	4866
108	2629	4860
37	157	4859
8	1097	4855
450	2328	4854
239	445	4853
8	2614	4848
262	417	4848
3	1426	4846
204	892	4845
58	270	4843
6	3782	4842
201	837	4842
189	562	4840
2	300	4840
238	1269	4835
8	1255	4833
6	190	4827
1278	2283	4826
4	922	4825
2081	2648	4824
68	3782	4823
145	450	4822
244	316	4822
14	381	4820
811	1787	4819
87	263	4808
347	542	4806
1428	2146	4806
6	79	4800
2	13	4799
220	301	4796
83	687	4796
6	718	4794
129	410	4793
12	407	4792
127	1350	4785
3	1333	4774
306	1996	4773
661	922	4773
340	930	4772
617	4118	4769
6	852	4768
8	1259	4765
227	387	4765
61	77	4765
108	156	4762
1010	1651	4759
4	1168	4758
187	892	4755
414	1642	4754
2	211	4750
19	437	4747
4	105	4742
169	543	4741
40	1459	4739
12	28	4738
299	1003	4734
659	1237	4733
32	677	4729
28	844	4728
12	174	4727
8	1996	4727
8	562	4720
4	38	4719
12	244	4719
19	655	4716
16	4141	4716
20	40	4715
13	159	4714
90	2672	4713
2	340	4706
497	1215	4698
953	1757	4694
655	1106	4685
4	1034	4679
2	586	4677
12	1439	4675
8	163	4673
70	107	4672
211	2764	4669
8	448	4668
134	1406	4667
692	714	4666
8	350	4665
3	1437	4663
6	1367	4661
80	729	4651
127	1406	4650
363	1902	4648
14	16	4645
158	435	4639
204	1642	4635
365	452	4635
109	539	4632
6	1487	4627
2	1902	4627
530	692	4619
143	4947	4619
14	692	4619
6	630	4615
275	1260	4614
2	464	4613
2	640	4611
221	320	4609
6	177	4607
138	255	4604
10	912	4604
377	841	4600
4	487	4593
4	1787	4590
23	26	4585
134	204	4577
2	308	4576
2	1107	4576
8	57	4574
14	1794	4570
189	363	4566
14	8145	4560
6	1106	4560
43	163	4559
79	162	4558
16	1844	4553
114	218	4550
76	154	4546
27	1241	4545
291	375	4543
41	1909	4541
6	843	4537
13	1941	4536
774	1125	4533
1220	2574	4532
16	1974	4523
2	950	4522
4	1269	4518
45	528	4518
108	475	4516
412	692	4514
253	313	4512
4	137	4512
170	412	4510
117	1324	4498
1	28	4496
19	904	4494
2	839	4493
12	829	4491
812	4856	4490
13	1333	4487
2	237	4482
105	1275	4480
17	35	4480
88	419	4479
87	412	4476
179	345	4474
468	1969	4473
28	1034	4472
308	541	4469
2	154	4468
605	2985	4466
117	170	4462
22	27	4456
141	217	4456
39	87	4455
1103	1269	4452
8	839	4451
382	664	4450
26	36	4449
541	562	4447
345	1255	4447
12	135	4445
39	1269	4443
8	1602	4442
36	76	4441
6	1642	4440
4	76	4440
16	419	4440
14	473	4436
25	869	4435
6	36	4434
43	1009	4430
43	553	4428
98	5548	4426
58	370	4425
4	1142	4422
3	398	4421
165	581	4417
356	2782	4416
227	521	4415
2	1197	4414
134	3017	4413
62	123	4413
20	1569	4410
2	1785	4408
6	839	4407
32	1833	4407
19	26	4406
25	1809	4403
312	609	4403
215	2945	4398
3	43	4397
27	844	4396
32	297	4386
16	5897	4384
1099	1974	4381
445	904	4379
709	1075	4375
435	597	4375
90	1190	4372
14	18	4369
8	1305	4367
8	1821	4366
553	692	4365
117	1035	4361
221	268	4354
12	350	4352
118	372	4351
2	322	4349
22	40	4348
175	211	4345
30	192	4344
2	509	4342
19	1972	4342
70	247	4341
4	858	4339
4	120	4338
503	1730	4332
3	102	4329
487	692	4327
149	1336	4322
1612	3242	4315
131	2045	4314
2	774	4314
131	744	4311
8	921	4303
165	197	4301
8	352	4296
24	1034	4295
51	206	4292
19	3782	4290
16	4381	4290
93	3765	4290
6	1317	4290
2	364	4288
13	157	4278
277	914	4276
24	1103	4276
45	262	4274
113	858	4273
96	349	4270
14	5544	4268
2	88	4265
1	24	4264
3	1556	4257
12	875	4256
2	352	4253
6	412	4252
3392	3823	4252
61	482	4250
153	173	4242
23	51	4237
6	487	4233
13	107	4232
28	96	4227
2	243	4225
1428	1590	4225
35	3069	4224
445	1131	4216
12	1817	4216
14	77	4215
28	315	4212
66	143	4208
54	123	4207
113	465	4202
88	127	4199
178	1851	4198
255	271	4197
95	866	4196
8	288	4196
27	1103	4194
17	1794	4193
9	217	4190
43	238	4190
655	1168	4185
19	143	4180
2	1151	4178
2	957	4177
40	112	4174
135	145	4169
43	1722	4166
56	254	4165
4	93	4164
20	1035	4162
4	509	4160
800	845	4159
651	1209	4155
2	565	4153
293	445	4151
12	630	4149
19	187	4147
400	2495	4146
13	28	4145
414	774	4144
4	730	4143
4	661	4142
22	4172	4142
2	438	4141
8	367	4141
6	1622	4141
6	491	4138
2	357	4134
113	1086	4133
2	41	4132
56	1212	4132
6	232	4128
145	1754	4128
275	2241	4126
8	817	4125
6	817	4123
31	85	4121
20	102	4119
201	1423	4119
6	2156	4117
4	1642	4117
113	316	4116
145	843	4114
9	477	4114
50	51	4110
68	1657	4110
17	5053	4106
2	896	4104
12	395	4095
134	368	4093
4	190	4090
741	1156	4089
50	896	4089
126	313	4086
768	1617	4085
3	1998	4084
12	293	4083
4	1035	4082
4	852	4079
32	294	4078
750	983	4076
433	481	4076
41	836	4071
13	353	4057
414	892	4057
80	197	4049
45	167	4044
28	4172	4041
448	541	4040
8	1197	4040
20	34	4040
13	507	4037
32	340	4036
16	1298	4034
553	1241	4034
28	595	4031
16	19	4020
147	1114	4019
26	485	4019
8	896	4019
16	418	4015
6	925	4011
456	1335	4010
158	811	4010
1040	2871	4010
2	532	4009
6	1296	4007
2	46	4004
4	1106	4004
696	1168	4002
6	2328	3999
8	1487	3997
12	2508	3990
210	2094	3988
58	2007	3987
316	943	3987
6	1168	3982
104	614	3979
8	46	3975
24	104	3975
6	38	3969
530	553	3968
19	551	3968
12	465	3968
2	1383	3967
270	796	3966
4	47	3965
96	328	3962
10	117	3962
28	106	3960
28	104	3956
77	2636	3955
375	1434	3954
12	90	3954
2	255	3954
108	1424	3953
40	216	3953
66	445	3948
551	1754	3944
118	1473	3944
4	1095	3942
86	472	3941
51	673	3940
151	393	3937
131	1392	3937
14	117	3935
2	158	3930
47	1183	3928
19	1142	3928
492	646	3925
229	312	3925
66	694	3924
774	1642	3922
8	398	3921
87	1269	3914
704	1874	3913
8	308	3909
187	1107	3909
2	767	3906
41	965	3905
1873	2209	3902
17	471	3900
19	1242	3899
6	217	3895
281	1597	3894
470	1991	3894
2	1350	3890
20	507	3889
439	592	3889
15	2298	3887
316	1131	3885
219	289	3885
32	750	3882
814	5168	3882
16	1453	3877
93	601	3877
3	5566	3875
76	229	3874
117	239	3870
26	363	3868
2	260	3866
4	3782	3866
165	685	3865
293	630	3865
37	299	3863
187	1406	3860
2	81	3859
14	1034	3858
626	757	3858
9	199	3855
19	44	3855
19	692	3853
9	28	3852
145	1469	3851
13	1136	3850
16	110	3849
202	1343	3849
19	445	3849
24	117	3847
36	485	3847
179	3026	3846
22	1034	3845
932	4570	3842
39	1609	3841
26	143	3839
204	562	3839
12	506	3837
4	843	3837
6	2697	3835
44	253	3834
51	710	3830
134	741	3829
8	362	3825
12	447	3825
6	418	3821
27	1609	3817
79	377	3816
22	87	3812
93	243	3810
41	1160	3810
151	410	3808
114	1935	3807
41	766	3806
8	1261	3806
39	77	3805
4	168	3804
2	1406	3799
66	1921	3799
13	2240	3797
2	479	3797
123	225	3797
6	407	3795
151	453	3795
79	663	3795
3	386	3794
1678	2094	3789
16	780	3787
15	2849	3787
106	141	3783
117	437	3782
6	913	3779
112	398	3778
758	2734	3777
163	487	3776
2	1209	3773
2501	2772	3770
8	930	3766
4	15	3765
6	1602	3762
8	17	3761
217	263	3761
44	126	3756
244	367	3753
13	7194	3751
129	477	3748
2	925	3747
274	1113	3747
24	235	3747
8	138	3744
8	651	3744
4	837	3740
9	1609	3739
14	1941	3735
123	358	3735
153	3280	3732
359	1597	3727
19	363	3725
2	1602	3724
365	398	3723
145	445	3723
345	2646	3723
17	507	3722
6	1034	3719
8	1144	3717
2	130	3714
24	386	3714
2	1614	3713
68	125	3711
61	558	3708
4	1487	3707
239	1188	3706
425	1083	3706
13	1657	3706
12	79	3706
8	136	3704
2	1020	3700
28	474	3698
37	252	3696
15	20	3696
33	1974	3695
237	638	3694
296	714	3694
12	243	3688
14	793	3687
117	858	3683
187	204	3678
4	641	3678
117	163	3677
12	1106	3676
4	418	3675
2	31	3675
35	49	3674
12	1259	3674
33	743	3673
2	1261	3670
395	4468	3667
8	1516	3666
17	34	3666
96	477	3665
1847	3229	3665
17	302	3663
2	2607	3663
230	541	3662
77	263	3660
9	563	3657
117	852	3657
4	383	3650
112	146	3649
35	268	3649
105	1317	3648
145	447	3647
429	2619	3646
10	199	3644
4	1296	3642
4	1622	3642
12	368	3641
39	570	3640
8	793	3639
19	858	3639
642	1851	3638
66	1020	3637
