1	18	1
1	264	2
1	283	1
1	360	1
9	112	2
9	147	1
9	552	1
9	679	1
9	736	1
9	739	1
13	476	2
13	553	2
15	512	1
15	631	1
18	264	1
24	62	2
24	455	2
24	612	2
25	60	1
25	143	1
25	216	1
29	96	1
29	348	1
36	142	1
36	366	1
36	494	1
36	552	1
36	581	1
36	704	1
36	718	1
36	720	1
36	739	1
37	235	1
37	358	1
37	374	1
37	441	1
42	101	1
42	214	1
42	447	1
42	661	1
44	80	1
44	208	1
44	353	1
48	303	1
48	310	1
52	61	1
52	64	1
52	315	1
52	325	1
52	525	1
52	546	1
52	674	1
54	97	1
54	138	1
54	148	2
54	182	1
54	244	1
54	361	1
54	536	1
54	541	1
54	543	1
54	585	1
54	591	1
54	627	2
54	781	1
60	119	2
60	143	2
60	192	1
60	216	2
61	64	1
61	240	1
61	251	1
61	260	1
61	315	1
61	325	1
61	484	1
61	525	1
61	546	1
61	674	1
62	129	12
62	160	1
62	165	1
62	227	1
62	242	2
62	278	1
62	360	11
62	423	7
62	437	1
62	455	8
62	481	1
62	526	1
62	567	2
62	612	2
62	635	2
62	652	1
62	674	1
62	675	1
62	679	1
62	688	2
62	709	1
64	315	1
64	324	4
64	325	1
64	493	1
64	525	1
64	546	1
64	650	1
64	674	1
64	748	1
68	123	1
68	323	1
68	525	1
70	370	1
70	703	1
72	655	1
75	464	1
80	208	1
80	353	1
81	369	1
81	524	2
81	553	1
85	89	1
85	274	1
86	89	1
86	274	1
86	313	1
86	759	1
86	771	1
89	153	1
89	266	1
89	274	12
89	275	1
89	338	3
89	375	1
89	376	1
89	623	1
89	680	1
89	737	1
89	743	1
91	268	2
91	552	2
96	348	1
97	148	1
97	361	1
97	541	1
97	585	1
97	627	1
97	781	1
101	214	1
101	447	2
101	469	1
101	501	1
101	661	2
115	136	1
115	523	1
115	661	1
119	143	1
119	192	1
119	553	1
123	323	1
123	525	1
124	148	2
124	228	1
124	348	1
124	360	1
124	389	1
124	459	1
124	621	1
124	733	1
125	320	1
125	747	1
129	278	1
129	423	2
129	455	6
129	526	1
129	567	2
129	635	1
135	139	1
135	289	1
135	544	1
136	395	2
136	441	2
136	523	1
136	661	1
136	669	1
137	360	1
138	543	1
139	289	1
139	544	1
142	366	1
142	494	1
142	552	1
142	581	1
142	704	1
142	718	1
142	720	1
142	739	1
143	192	1
143	216	1
144	202	1
144	631	2
147	552	1
147	736	1
147	739	1
148	228	1
148	244	2
148	250	1
148	298	1
148	360	1
148	361	1
148	381	1
148	389	1
148	437	1
148	536	1
148	541	1
148	585	1
148	604	3
148	605	1
148	621	1
148	627	2
148	733	2
148	734	1
148	755	1
148	767	1
148	781	1
149	348	1
149	437	1
149	621	1
149	631	1
153	274	1
160	227	1
160	517	1
162	227	1
162	527	1
162	552	1
162	664	1
165	360	1
165	675	1
166	631	4
170	389	1
171	196	1
171	540	1
171	545	1
171	641	1
174	178	1
174	310	1
174	433	1
174	524	1
178	310	1
178	433	1
178	524	1
182	591	1
196	540	1
196	545	1
196	641	1
199	552	1
199	563	1
202	631	1
206	348	2
206	676	1
208	289	1
208	353	1
208	371	1
208	388	1
208	574	2
208	632	1
208	769	3
214	447	1
214	661	1
217	223	1
217	447	1
223	447	2
227	391	2
227	527	1
227	552	4
227	734	1
228	389	1
231	262	1
231	349	1
231	489	1
231	571	1
231	622	1
231	652	1
235	441	1
240	251	1
240	260	1
240	484	1
244	536	1
244	627	1
244	734	1
250	298	1
250	306	1
250	604	2
250	745	1
251	260	1
251	484	1
252	553	1
256	688	1
260	484	1
262	349	1
262	489	1
262	571	1
262	622	1
262	652	1
264	360	1
264	452	1
264	649	1
266	274	1
266	375	1
268	552	3
271	486	1
271	693	1
271	734	1
274	275	1
274	338	3
274	375	1
274	376	1
274	623	1
274	680	1
274	737	1
274	743	1
278	455	1
289	371	1
289	388	1
289	544	1
289	769	1
296	389	1
296	437	1
296	757	1
297	604	1
298	306	1
298	604	2
298	745	1
301	363	1
301	367	1
301	521	1
303	310	1
306	604	1
306	745	1
310	433	2
310	524	2
313	759	1
313	771	1
315	325	1
315	525	1
315	546	1
315	674	1
318	320	1
