5	25	1
5	26	1
5	27	5
5	29	1
5	30	9
5	33	4
5	34	5
5	35	2
5	36	12
5	37	3
5	38	2
5	40	3
5	41	2
5	42	3
5	45	8
5	47	1
5	48	15
5	50	2
5	51	4
5	55	3
5	56	1
5	57	1
5	58	2
5	59	1
5	60	4
5	61	2
5	62	4
5	63	1
5	65	2
5	66	5
5	67	1
5	68	1
5	69	5
5	70	1
5	71	3
5	73	4
5	75	1
5	76	6
5	77	2
5	81	3
5	82	2
5	83	3
5	84	1
5	85	1
5	86	12
5	91	6
5	95	2
5	97	4
5	100	1
5	101	2
5	102	1
5	103	3
5	104	4
5	105	1
5	106	1
5	107	1
5	109	15
5	115	2
5	116	16
5	119	2
5	120	4
5	122	1
5	124	2
5	125	2
5	127	2
5	128	1
5	136	1
5	137	1
5	138	1
5	139	2
5	140	1
5	143	2
5	144	1
5	146	1
5	147	1
5	150	6
5	151	4
5	153	10
5	154	2
5	155	3
5	157	1
5	159	1
5	162	1
5	163	1
5	165	1
5	166	1
5	168	9
5	169	1
5	170	1
5	174	1
5	175	1
5	177	1
5	181	2
5	182	1
5	184	1
5	190	7
5	205	2
5	208	1
6	6	440
6	9	9
6	11	1
6	12	3
6	13	1
6	14	1
6	15	2
6	16	3
6	19	14
6	20	2
6	23	1
6	25	1
6	26	1
6	28	1
6	31	8
6	32	5
6	33	3
6	34	2
6	37	1
6	39	1
6	41	20
6	42	19
6	43	1
6	45	1
6	47	24
6	48	1
6	49	1
6	55	25
6	58	2
6	60	3
6	62	9
6	65	4
6	66	4
6	68	1
6	69	1
6	73	3
6	75	1
6	77	3
6	78	1
6	80	8
6	81	1
6	82	1
6	83	1
6	84	2
6	87	2
6	96	1
6	100	25
6	102	6
6	103	1
6	105	9
6	107	10
6	115	1
6	120	1
6	122	1
6	124	1
6	128	1
6	133	3
6	134	2
6	136	6
6	138	1
6	139	1
6	142	2
6	143	2
6	144	2
6	146	3
6	150	1
6	151	1
6	158	2
6	160	3
6	178	1
6	181	9
6	184	3
6	188	1
6	196	1
6	199	10
6	202	2
6	203	4
6	207	2
6	212	1
7	7	439
7	8	1
7	12	1
7	18	6
7	21	13
7	22	13
7	37	5
7	44	3
7	48	7
7	53	1
7	56	9
7	57	17
7	63	6
7	64	5
7	71	13
7	76	11
7	77	2
7	78	5
7	81	6
7	83	2
7	88	1
7	97	1
7	102	1
7	103	15
7	116	1
7	127	1
7	145	5
7	153	3
7	154	1
7	155	1
7	161	1
7	166	3
7	190	3
7	206	1
7	208	4
8	8	422
8	9	1
8	10	2
8	12	1
8	13	2
8	15	1
8	17	5
8	19	1
8	27	1
8	31	1
8	33	1
8	34	2
8	38	1
8	45	1
8	46	2
8	48	1
8	49	1
8	50	1
8	51	1
8	52	1
8	54	16
8	57	1
8	58	3
8	59	3
8	63	2
8	67	1
8	70	4
8	71	1
8	72	2
8	73	1
8	74	13
8	75	1
8	84	2
8	85	1
8	88	5
8	90	2
8	118	2
8	119	3
8	120	1
8	128	3
8	131	3
8	135	2
8	152	2
8	163	1
8	174	1
8	182	3
8	186	2
8	194	1
8	200	1
8	205	1
8	216	1
8	223	1
9	9	415
9	10	1
9	11	1
9	12	5
9	13	7
9	16	15
9	19	19
9	26	6
9	29	8
9	31	7
9	32	13
9	33	2
9	34	9
9	35	4
9	36	1
9	39	48
9	41	3
9	45	3
9	46	2
9	47	2
9	48	1
9	49	4
9	53	1
9	54	3
9	55	2
9	58	4
9	59	1
9	62	1
9	66	8
9	73	2
9	74	1
9	78	1
9	79	15
9	80	10
9	81	1
9	83	1
9	84	4
9	85	2
9	87	8
9	89	2
9	90	6
9	92	1
9	102	6
9	103	1
9	106	12
9	107	2
9	110	2
9	114	3
9	119	1
9	120	1
9	126	3
9	128	1
9	129	14
9	130	1
9	134	4
9	142	1
9	143	1
9	144	1
9	148	3
9	149	1
9	153	1
9	158	2
9	160	1
9	167	2
9	168	1
9	171	1
9	172	1
9	176	5
9	179	1
9	181	1
9	184	1
9	193	3
9	194	1
9	198	3
9	202	1
9	207	9
9	224	1
9	227	3
10	10	348
10	12	2
10	13	2
10	17	1
10	19	1
10	26	2
10	29	1
10	33	1
10	34	1
10	35	16
10	38	1
10	46	1
10	47	1
10	57	2
10	58	1
10	59	3
10	63	3
10	67	2
10	73	1
10	74	2
10	79	1
10	84	1
10	87	1
10	89	2
10	124	2
10	131	2
10	137	1
10	144	3
10	148	1
10	171	1
10	172	1
10	174	2
11	11	329
11	14	4
11	15	17
11	18	3
11	20	24
11	21	5
11	23	3
11	24	3
11	25	7
11	27	4
11	28	8
11	36	2
11	38	8
11	41	1
11	43	15
11	45	5
11	48	1
11	50	4
11	52	4
11	53	5
11	58	1
11	60	3
11	61	9
11	68	1
11	69	3
11	71	3
11	72	5
11	77	4
11	81	1
11	82	2
11	83	1
11	86	3
11	91	2
11	93	1
11	94	1
11	95	19
11	96	3
11	97	3
11	98	1
11	99	1
11	100	1
11	101	8
11	103	1
11	104	7
11	109	2
11	113	1
11	115	1
11	116	1
11	117	3
11	120	2
11	121	3
11	125	15
11	127	6
11	128	1
11	132	4
11	133	2
11	138	3
11	143	1
11	150	1
11	151	5
11	152	1
11	154	1
11	155	1
11	156	1
11	161	3
11	162	2
11	169	4
11	174	3
11	178	1
11	180	3
11	181	1
11	184	1
11	187	2
11	189	1
11	192	1
11	195	4
11	197	3
11	200	1
11	201	1
11	205	1
11	209	1
11	210	3
11	213	1
11	214	1
11	222	3
12	12	318
12	13	5
12	16	14
12	17	3
12	19	4
12	20	1
12	26	3
12	29	7
12	32	1
12	33	1
12	34	4
12	35	2
12	36	1
12	39	3
12	41	1
12	46	6
12	47	6
12	49	3
12	55	2
12	59	4
12	74	2
12	78	3
12	79	4
12	80	5
12	84	2
12	87	2
12	89	2
12	93	16
12	101	1
12	102	1
12	106	1
12	110	1
12	122	1
12	123	4
12	125	1
12	126	6
12	129	1
12	131	1
12	133	1
12	148	1
12	157	1
12	158	1
12	171	1
12	172	1
12	176	1
12	182	1
12	185	4
12	191	1
12	193	4
12	207	1
12	224	9
12	228	1
13	13	316
13	16	12
13	17	1
13	19	19
13	26	5
13	29	4
13	31	1
13	32	6
13	33	4
13	34	5
13	35	5
13	38	1
13	39	3
13	45	2
13	49	5
13	51	3
13	54	1
13	56	2
13	58	11
13	59	3
13	62	1
13	66	1
13	67	4
13	68	1
13	70	7
13	73	1
13	74	1
13	75	1
13	79	1
13	84	3
13	85	6
13	87	8
13	89	4
13	102	1
13	106	1
13	107	1
13	109	1
13	110	2
13	111	1
13	114	3
13	120	3
13	122	4
13	123	1
13	126	1
13	128	2
13	129	1
13	130	1
13	133	1
13	136	1
13	137	3
13	147	3
13	148	3
13	149	5
13	157	2
13	158	4
13	160	2
13	164	4
13	171	1
13	172	1
13	173	2
13	186	1
13	191	1
13	193	1
13	212	2
13	220	1
13	223	1
14	14	314
14	15	26
14	19	1
14	20	3
14	21	1
14	23	22
14	24	3
14	25	14
14	27	13
14	28	18
14	30	6
14	33	2
14	36	2
14	38	2
14	45	1
14	50	11
14	52	10
14	53	1
14	54	1
14	60	9
14	61	10
14	62	2
14	68	27
14	69	6
14	70	1
14	71	3
14	72	1
14	77	4
14	82	6
14	86	2
14	91	12
14	94	14
14	95	1
14	96	6
14	97	1
14	98	1
14	99	4
14	100	1
14	104	1
14	109	1
14	115	1
14	116	1
14	117	4
14	118	1
14	120	1
14	121	7
14	122	1
14	125	3
14	127	4
14	133	2
14	136	1
14	138	2
14	139	1
14	140	1
14	144	2
14	150	2
14	154	1
14	155	1
14	162	1
14	163	4
14	170	1
14	174	1
14	178	1
14	181	1
14	183	2
14	188	1
14	192	3
14	200	1
14	201	1
14	204	4
14	209	1
14	210	1
14	215	2
14	219	4
14	225	1
14	229	1
15	15	307
15	17	2
15	18	1
15	20	18
15	21	1
15	23	25
15	24	12
15	25	14
15	27	6
15	28	19
15	30	10
15	33	2
15	34	1
15	36	4
15	41	1
15	45	1
15	50	3
15	52	6
15	53	6
15	54	1
15	55	2
15	57	1
15	60	8
15	61	12
15	62	1
15	68	2
15	69	2
15	70	4
15	71	3
15	72	1
15	73	3
15	77	10
15	82	8
15	86	4
15	91	10
15	94	3
15	95	4
15	96	2
15	97	3
15	98	1
15	99	1
15	100	2
15	104	6
15	107	1
15	109	1
15	110	1
15	113	2
15	115	6
15	116	1
15	117	4
15	121	9
15	127	4
15	136	1
15	138	2
15	139	3
15	141	1
15	144	1
15	146	1
15	150	4
15	151	1
15	152	1
15	154	1
15	158	1
15	159	1
15	161	5
15	162	1
15	163	4
15	166	1
15	170	4
15	177	2
15	178	2
15	181	1
15	188	1
15	189	1
15	197	1
15	199	1
15	200	3
15	201	2
15	203	1
15	209	3
15	210	2
15	213	2
15	222	2
16	16	300
16	19	2
16	26	4
16	29	8
16	32	1
16	34	1
16	35	2
16	36	2
16	39	2
16	47	9
16	49	1
16	51	1
16	52	1
16	55	1
16	58	3
16	66	7
16	67	5
16	73	1
16	79	2
16	80	1
16	85	1
16	87	2
16	89	2
16	93	5
16	106	5
16	110	3
16	114	1
16	116	1
16	126	2
16	129	2
16	130	1
16	137	1
16	144	1
16	148	5
16	149	1
16	153	1
16	157	3
16	171	1
16	172	1
16	191	3
16	212	1
16	224	2
17	17	295
17	19	2
17	24	2
17	26	2
17	31	3
17	33	1
17	34	1
17	39	1
17	52	3
17	53	1
17	54	2
17	59	2
17	60	1
17	74	1
17	84	7
17	88	1
17	92	1
17	108	6
17	113	10
17	115	1
17	118	1
17	130	2
17	131	4
17	135	3
17	137	1
17	147	2
17	156	3
17	164	1
17	175	1
17	179	1
17	193	1
17	209	1
18	18	291
18	20	2
18	21	21
18	22	5
18	23	2
18	27	1
18	30	5
18	36	1
18	37	4
18	43	1
18	45	1
18	56	2
18	57	2
18	71	11
18	82	1
18	83	19
18	95	1
18	97	13
18	98	2
18	104	5
18	116	4
18	121	1
18	125	1
18	127	3
18	150	1
18	151	1
18	154	2
18	155	7
18	161	2
18	163	1
18	165	3
18	166	2
18	169	1
18	189	8
18	190	1
18	197	2
18	208	4
19	19	284
19	23	1
19	24	1
19	26	2
19	29	11
19	31	9
19	32	5
19	33	7
19	34	9
19	35	4
19	36	1
19	39	10
19	41	8
19	47	4
19	49	1
19	51	1
19	55	2
19	58	7
19	59	1
19	60	1
19	65	2
19	66	4
19	70	5
19	74	2
19	75	1
19	77	3
19	78	1
19	79	4
19	80	4
19	84	3
19	85	4
19	87	5
19	89	4
19	90	1
19	91	1
19	102	2
19	105	1
19	106	3
19	107	9
19	110	2
19	114	4
19	122	1
19	124	3
19	126	1
19	129	4
19	130	2
19	137	1
19	144	3
19	147	2
19	148	1
19	152	1
19	157	1
19	158	1
19	159	1
19	164	3
19	167	1
19	172	1
19	173	1
19	176	3
19	177	1
19	179	1
19	186	1
19	193	2
19	198	1
19	199	4
19	202	3
19	203	1
19	207	2
19	217	1
19	220	1
19	223	1
19	228	2
19	230	1
20	20	283
20	21	2
20	23	4
20	24	2
20	25	1
20	27	11
20	28	2
20	30	9
20	33	1
20	36	24
20	37	3
20	38	16
20	42	1
20	43	7
20	45	28
20	50	1
20	52	3
20	53	1
20	58	1
20	59	1
20	60	7
20	61	3
20	62	1
20	69	2
20	71	2
20	73	1
20	77	5
20	78	1
20	82	1
20	86	6
20	91	1
20	95	13
20	96	1
20	97	5
20	101	5
20	104	3
20	109	5
20	115	1
20	116	2
20	121	2
20	124	2
20	125	18
20	127	9
20	138	1
20	139	2
20	150	5
20	151	17
20	153	1
20	154	1
20	155	2
20	161	7
20	162	2
20	163	3
20	169	3
20	170	2
20	174	4
20	180	5
20	195	5
20	197	1
20	200	1
20	205	2
20	209	1
20	210	3
20	220	1
20	222	1
21	21	274
21	22	12
21	23	2
21	27	2
21	28	1
21	30	6
21	36	1
21	37	2
21	43	3
21	48	2
21	53	4
21	56	1
21	57	7
21	61	1
21	71	9
21	76	5
21	81	1
21	82	1
21	83	9
21	94	1
21	95	6
21	97	14
21	104	8
21	109	1
21	116	3
21	121	1
21	126	1
21	127	2
21	135	1
21	138	1
21	139	1
21	145	1
21	150	4
21	151	1
21	154	3
21	155	2
21	161	1
21	163	1
21	165	4
21	166	1
21	180	1
21	189	1
21	210	2
22	22	269
22	30	2
22	37	10
22	43	5
22	45	1
22	53	1
22	56	1
22	57	3
22	71	7
22	78	1
22	81	1
22	83	3
22	88	1
22	95	1
22	97	2
22	121	1
22	127	1
22	148	1
22	155	1
22	161	1
22	165	1
22	166	1
22	174	1
22	189	2
22	190	1
23	23	269
23	24	6
23	25	19
23	27	14
23	28	18
23	30	17
23	33	6
23	36	1
23	37	1
23	40	1
23	43	1
23	47	1
23	48	1
23	50	5
23	51	1
23	52	4
23	53	2
23	60	10
23	61	5
23	62	2
23	68	19
23	69	5
23	70	1
23	73	1
23	77	4
23	82	4
23	83	1
23	86	8
23	91	16
23	94	7
23	96	3
23	97	1
23	98	2
23	99	1
23	100	1
23	104	1
23	105	1
23	109	5
23	113	1
23	115	7
23	116	3
23	117	1
23	118	1
23	120	1
23	121	3
23	125	1
23	127	3
23	138	1
23	144	1
23	149	1
23	150	3
23	161	3
23	162	2
23	163	3
23	170	1
23	175	1
23	177	1
23	181	3
23	183	5
23	187	1
23	201	1
23	204	1
23	209	1
23	215	2
23	225	2
24	24	257
24	25	5
24	26	1
24	27	1
24	28	1
24	30	2
24	32	1
24	33	1
24	35	1
24	46	1
24	48	1
24	49	2
24	53	19
24	55	1
24	60	5
24	61	1
24	70	3
24	73	4
24	77	23
24	82	6
24	83	1
24	91	2
24	92	5
24	96	1
24	97	2
24	110	1
24	113	3
24	115	7
24	117	2
24	119	1
24	121	1
24	124	2
24	133	1
24	137	1
24	138	1
24	139	1
24	140	3
24	141	4
24	149	1
24	152	3
24	154	1
24	156	3
24	157	1
24	161	1
24	163	3
24	167	1
24	170	1
24	177	2
24	178	1
24	188	1
24	191	1
24	192	1
24	198	1
24	199	1
24	201	4
24	209	13
24	211	1
24	213	2
24	214	2
24	218	1
24	223	1
24	225	1
24	226	1
24	229	1
24	231	1
24	232	1
25	25	256
25	26	1
25	27	3
25	28	23
25	30	5
25	33	3
25	50	2
25	52	4
25	53	1
25	55	3
25	58	1
25	60	5
25	61	7
25	68	4
25	69	2
25	70	1
25	73	1
25	77	2
25	82	3
25	86	1
25	91	12
25	92	2
25	94	1
25	95	4
25	96	14
25	97	1
25	98	1
25	99	12
25	101	1
25	104	3
25	108	3
25	109	1
25	113	1
25	115	5
25	117	5
25	121	2
25	124	1
25	125	1
25	127	1
25	133	3
25	139	7
25	150	1
25	156	1
25	158	1
25	161	1
25	162	1
25	163	2
25	167	1
25	170	1
25	171	1
25	175	1
25	178	1
25	183	2
25	184	1
25	192	1
25	197	1
25	198	1
25	201	2
25	204	1
25	209	1
25	210	1
25	211	1
25	215	6
25	222	1
25	223	1
25	225	2
25	226	2
25	229	4
25	231	1
25	232	1
26	26	254
26	29	6
26	31	2
26	32	4
26	33	3
26	34	3
26	35	4
26	39	2
26	46	1
26	47	2
26	49	6
26	51	4
26	54	2
26	58	5
26	59	2
26	66	3
26	69	2
26	70	3
26	74	5
26	75	2
26	79	1
26	80	7
26	84	1
26	87	4
26	89	1
26	93	1
26	106	3
26	108	1
26	110	1
26	112	1
26	113	1
26	114	2
26	115	2
26	117	1
26	118	1
26	120	2
26	123	6
26	129	1
26	133	1
26	134	1
26	137	3
26	139	1
26	140	2
26	141	1
26	152	5
26	157	2
26	159	1
26	160	1
26	167	3
26	172	3
26	175	1
26	179	1
26	185	1
26	191	1
26	193	3
26	198	2
26	202	1
26	211	2
26	212	1
26	218	1
26	220	1
26	221	1
26	223	3
26	226	2
26	228	1
26	229	1
26	231	2
26	232	2
27	27	240
27	28	4
27	29	1
27	30	3
27	35	1
27	36	1
27	38	1
27	43	3
27	45	1
27	50	3
27	52	5
27	53	2
27	55	1
27	57	3
27	58	1
27	60	2
27	61	3
27	68	21
27	69	2
27	71	3
27	73	1
27	84	1
27	86	5
27	91	4
27	94	3
27	95	4
27	96	1
27	98	3
27	99	2
27	104	1
27	109	2
27	116	2
27	117	3
27	121	6
27	127	5
27	139	2
27	150	2
27	151	2
27	154	1
27	155	2
27	162	2
27	163	3
27	166	1
27	169	2
27	170	1
27	175	1
27	181	1
27	183	3
27	188	1
27	192	1
27	197	1
27	200	3
27	213	1
27	215	1
27	219	2
27	220	1
28	28	240
28	30	3
28	34	1
28	36	2
28	45	1
28	50	3
28	52	1
28	53	3
28	54	1
28	55	2
28	60	6
28	61	20
28	68	4
28	69	2
28	71	2
28	82	8
28	86	2
28	91	10
28	94	9
28	95	3
28	96	5
28	98	3
28	99	8
28	104	4
28	115	2
28	117	7
28	121	4
28	125	2
28	127	1
28	136	2
28	138	4
28	140	1
28	144	1
28	147	1
28	150	1
28	159	1
28	160	1
28	163	1
28	170	2
28	171	1
28	174	1
28	177	1
28	178	2
28	183	2
28	184	1
28	187	2
28	200	1
28	201	3
28	204	2
28	209	1
28	210	3
28	211	1
28	215	4
28	219	2
28	222	2
28	229	1
29	29	239
29	31	12
29	32	7
29	33	1
29	34	4
29	35	6
29	36	1
29	38	1
29	39	9
29	41	1
29	42	1
29	45	1
29	46	1
29	47	3
29	49	2
29	51	1
29	54	1
29	55	2
29	58	1
29	62	1
29	66	2
29	70	1
29	73	1
29	75	1
29	79	3
29	80	4
29	84	1
29	85	3
29	87	4
29	89	3
29	92	1
29	102	1
29	106	3
29	110	1
29	111	2
29	112	1
29	113	1
29	114	4
29	115	1
29	120	1
29	122	1
29	123	2
29	124	2
29	126	2
29	127	1
29	128	2
29	129	5
29	131	1
29	134	1
29	136	1
29	144	1
29	148	5
29	152	1
29	157	1
29	160	2
29	167	3
29	175	3
29	176	1
29	177	1
29	185	1
29	191	2
29	198	1
29	206	1
29	207	1
29	211	1
29	214	1
29	216	1
29	218	1
29	220	2
29	221	1
29	223	3
29	224	2
29	226	1
29	228	2
29	230	2
29	231	1
29	232	1
30	30	238
30	37	8
30	38	2
30	43	14
30	45	2
30	50	1
30	53	2
30	60	2
30	61	1
30	69	2
30	71	6
30	83	1
30	85	1
30	86	31
30	91	1
30	95	2
30	97	1
30	98	3
30	101	1
30	104	4
30	109	19
30	115	1
30	116	2
30	121	2
30	125	1
30	127	1
30	150	4
30	151	2
30	154	10
30	161	1
30	163	3
30	169	3
30	178	1
30	180	1
30	189	1
30	195	1
30	201	1
30	210	3
30	229	1
31	31	236
31	32	6
31	33	4
31	34	8
31	39	16
31	41	2
31	46	1
31	49	5
31	54	1
31	66	1
31	79	4
31	80	2
31	84	6
31	85	1
31	87	5
31	89	2
31	90	1
31	92	4
31	100	3
31	102	10
31	106	1
31	111	2
31	112	2
31	114	10
31	119	2
31	122	1
31	123	1
31	126	1
31	128	1
31	129	2
31	134	6
31	137	4
31	147	2
31	164	1
31	176	1
31	177	1
31	179	1
31	186	1
31	191	3
31	194	1
31	202	2
31	207	1
31	220	2
31	230	8
32	32	235
32	34	4
32	39	10
32	41	1
32	46	2
32	47	1
32	49	3
32	55	2
32	59	1
32	66	4
32	70	3
32	73	7
32	74	2
32	75	1
32	79	1
32	80	2
32	84	1
32	85	1
32	87	3
32	89	2
32	90	3
32	107	1
32	111	1
32	112	1
32	113	1
32	114	4
32	115	1
32	124	2
32	128	1
32	134	1
32	141	3
32	152	1
32	158	3
32	160	1
32	167	1
32	171	2
32	173	2
32	175	1
32	176	3
32	186	1
32	191	3
32	198	1
32	199	1
32	207	2
32	211	1
32	218	1
32	220	3
32	221	1
32	224	1
32	226	1
32	228	1
32	231	1
32	232	1
33	33	230
33	34	4
33	35	1
33	36	2
33	40	1
33	41	1
33	42	1
33	45	2
33	46	1
33	47	4
33	49	3
33	51	5
33	52	3
33	54	2
33	55	2
33	58	11
33	60	3
33	61	1
33	62	2
33	69	2
33	73	2
33	80	1
33	84	1
33	85	1
33	87	3
33	89	8
33	91	1
33	98	1
33	105	1
33	106	1
33	110	2
33	113	1
33	115	1
33	116	1
33	120	2
33	122	4
33	124	2
33	125	1
33	128	1
33	134	2
33	137	1
33	144	2
33	149	3
33	158	2
33	159	1
33	160	2
33	167	2
33	175	1
33	179	1
33	185	1
33	191	1
33	202	1
33	205	1
33	219	2
33	223	1
34	34	226
34	35	2
34	39	10
34	46	1
34	49	1
34	54	4
34	58	2
34	67	1
34	73	2
34	77	1
34	78	1
34	79	2
34	80	2
34	84	4
34	85	3
34	87	3
34	88	1
34	89	8
34	92	2
34	98	1
34	102	1
34	106	1
34	107	2
34	109	2
34	110	1
34	114	2
34	115	1
34	117	1
34	119	1
34	122	1
34	123	1
34	124	1
34	126	2
34	129	3
34	133	1
34	136	3
34	137	1
34	144	1
34	148	1
34	157	1
34	171	3
34	172	7
34	173	10
34	177	1
34	179	1
34	185	1
34	186	3
34	191	1
34	193	1
34	206	1
34	214	1
34	218	1
34	219	1
34	220	1
34	226	1
34	227	1
34	230	1
35	35	220
35	42	1
35	54	1
35	55	1
35	73	1
35	74	6
35	75	1
35	87	1
35	88	2
35	89	4
35	93	1
35	105	2
35	110	2
35	114	5
35	123	2
35	124	2
35	128	1
35	144	1
35	148	2
35	177	1
35	211	1
36	36	218
36	38	4
36	42	1
36	45	38
36	51	2
36	54	1
36	61	1
36	68	1
36	73	1
36	78	1
36	80	1
36	95	1
36	96	1
36	98	1
36	101	3
36	116	1
36	121	1
36	124	2
36	125	7
36	132	1
36	150	2
36	151	4
36	154	2
36	161	1
36	162	1
36	174	8
36	177	2
36	180	4
36	205	9
36	210	1
37	37	216
37	38	1
37	40	1
37	43	18
37	48	2
37	52	1
37	53	2
37	56	1
37	57	1
37	63	1
37	69	1
37	71	6
37	81	1
37	86	11
37	97	1
37	109	4
37	121	1
37	127	2
37	150	4
37	169	4
37	181	1
37	189	1
38	38	215
38	43	1
38	45	14
38	52	1
38	69	8
38	74	1
38	95	1
38	101	7
38	110	1
38	120	5
38	124	1
38	125	2
38	132	15
38	137	1
38	151	2
38	157	1
38	163	2
38	168	1
38	174	2
38	180	5
38	205	3
38	222	1
39	39	203
39	41	1
39	42	1
39	47	1
39	58	1
39	75	1
39	78	1
39	79	14
39	80	9
39	84	5
39	87	11
39	90	5
39	102	2
39	106	2
39	111	1
39	114	1
39	115	1
39	122	1
39	125	1
39	129	10
39	134	5
39	152	2
39	158	1
39	160	1
39	167	1
39	172	2
39	175	1
39	176	7
39	186	2
39	191	4
39	198	1
39	202	2
39	207	12
39	211	1
39	217	1
39	218	1
39	220	1
39	221	1
39	226	1
39	227	2
39	228	2
39	231	1
39	232	1
40	40	201
40	44	5
40	47	1
40	48	2
40	51	1
40	64	11
40	81	1
40	116	1
40	145	1
40	175	1
41	41	191
41	46	1
41	47	5
41	49	1
41	52	2
41	55	7
41	58	1
41	68	1
41	77	2
41	78	1
41	79	1
41	80	8
41	84	3
41	87	1
41	90	1
41	100	4
41	102	3
41	107	12
41	114	1
41	126	3
41	133	3
41	134	2
41	136	5
41	138	1
41	144	1
41	158	1
41	159	4
41	167	1
41	175	2
41	176	1
41	181	2
41	194	1
41	199	7
